plotName,treatmentName,max crop height m nir-based,flower area m2
S1238,NAM-72,0.3580654331957476,5.369613335469048
S1355,NAM-72,0.8019487074944891,3.8151531279893387
S1355,NAM-72,0.8019487074944891,3.8151531279893387
1355,NAM-72,0.8296930722509046,3.367564098841489
1238,NAM-72,,
1238,NAM-72,,
S1117,NAM-72,1.1461757544141165,5.402084892436199
S1117,NAM-72,1.1461757544141165,5.402084892436199
1355,NAM-72,0.8296930722509046,3.367564098841489
S1117,NAM-72,1.1461757544141165,5.402084892436199
1238,NAM-72,,
S1238,NAM-72,0.3580654331957476,5.369613335469048
1238,NAM-72,,
1117,NAM-72,0.5539576105949209,5.177475756404423
1238,NAM-72,,
S1238,NAM-72,0.3580654331957476,5.369613335469048
S1117,NAM-72,1.1461757544141165,5.402084892436199
1117,NAM-72,0.5539576105949209,5.177475756404423
S1238,NAM-72,0.3580654331957476,5.369613335469048
1117,NAM-72,0.5539576105949209,5.177475756404423
1117,NAM-72,0.5539576105949209,5.177475756404423
1355,NAM-72,0.8296930722509046,3.367564098841489
S1238,NAM-72,0.3580654331957476,5.369613335469048
1355,NAM-72,0.8296930722509046,3.367564098841489
1303,NAM-10,0.5571962734428553,3.898706247643421
1141,NAM-10,1.0231432615492508,3.3010908126356124
1141,NAM-10,1.0231432615492508,3.3010908126356124
1303,NAM-10,0.5571962734428553,3.898706247643421
1303,NAM-10,0.5571962734428553,3.898706247643421
1245,NAM-10,,
1303,NAM-10,0.5571962734428553,3.898706247643421
1245,NAM-10,,
1141,NAM-10,1.0231432615492508,3.3010908126356124
1245,NAM-10,,
1245,NAM-10,,
1141,NAM-10,1.0231432615492508,3.3010908126356124
1245,NAM-10,,
1141,NAM-10,1.0231432615492508,3.3010908126356124
1303,NAM-10,0.5571962734428553,3.898706247643421
1120,NAM-12,0.22703304817252956,4.4793716383452615
1335,NAM-12,0.5273592577328259,3.5035615272482863
1120,NAM-12,0.22703304817252956,4.4793716383452615
1120,NAM-12,0.22703304817252956,4.4793716383452615
1252,NAM-12,0.43804632032697555,3.2080721892185227
1335,NAM-12,0.5273592577328259,3.5035615272482863
1120,NAM-12,0.22703304817252956,4.4793716383452615
1335,NAM-12,0.5273592577328259,3.5035615272482863
1335,NAM-12,0.5273592577328259,3.5035615272482863
1335,NAM-12,0.5273592577328259,3.5035615272482863
1252,NAM-12,0.43804632032697555,3.2080721892185227
1252,NAM-12,0.43804632032697555,3.2080721892185227
1252,NAM-12,0.43804632032697555,3.2080721892185227
1252,NAM-12,0.43804632032697555,3.2080721892185227
1120,NAM-12,0.22703304817252956,4.4793716383452615
1113,NAM-65,0.36084969511966847,2.8713704235772433
1210,NAM-65,0.7282987425224405,2.2758453484466523
1347,NAM-65,0.8390524394620229,2.041271432328137
1113,NAM-65,0.36084969511966847,2.8713704235772433
1347,NAM-65,0.8390524394620229,2.041271432328137
1113,NAM-65,0.36084969511966847,2.8713704235772433
1210,NAM-65,0.7282987425224405,2.2758453484466523
1210,NAM-65,0.7282987425224405,2.2758453484466523
1347,NAM-65,0.8390524394620229,2.041271432328137
1210,NAM-65,0.7282987425224405,2.2758453484466523
1113,NAM-65,0.36084969511966847,2.8713704235772433
1347,NAM-65,0.8390524394620229,2.041271432328137
1347,NAM-65,0.8390524394620229,2.041271432328137
1210,NAM-65,0.7282987425224405,2.2758453484466523
1113,NAM-65,0.36084969511966847,2.8713704235772433
1118,NAM-45,2.560944926921536,2.279403120286691
1118,NAM-45,2.560944926921536,2.279403120286691
1328,NAM-45,0.830753134956467,1.8840109826077425
1328,NAM-45,0.830753134956467,1.8840109826077425
1224,NAM-45,,
1224,NAM-45,,
1328,NAM-45,0.830753134956467,1.8840109826077425
1224,NAM-45,,
1118,NAM-45,2.560944926921536,2.279403120286691
1118,NAM-45,2.560944926921536,2.279403120286691
1224,NAM-45,,
1328,NAM-45,0.830753134956467,1.8840109826077425
1224,NAM-45,,
1118,NAM-45,2.560944926921536,2.279403120286691
1328,NAM-45,0.830753134956467,1.8840109826077425
1219,NAM-49,0.8970914636039424,5.198565809025424
1333,NAM-49,1.2223578964324702,3.141890110916785
1333,NAM-49,1.2223578964324702,3.141890110916785
1333,NAM-49,1.2223578964324702,3.141890110916785
1125,NAM-49,,
1125,NAM-49,,
1125,NAM-49,,
1125,NAM-49,,
1125,NAM-49,,
1333,NAM-49,1.2223578964324702,3.141890110916785
1219,NAM-49,0.8970914636039424,5.198565809025424
1219,NAM-49,0.8970914636039424,5.198565809025424
1333,NAM-49,1.2223578964324702,3.141890110916785
1219,NAM-49,0.8970914636039424,5.198565809025424
1219,NAM-49,0.8970914636039424,5.198565809025424
1234,NAM-36,0.8665056276448126,2.558446315093926
1349,NAM-36,0.8576377144509593,1.157870808251754
1121,NAM-36,1.4970851097079958,2.2567009048102653
1234,NAM-36,0.8665056276448126,2.558446315093926
1121,NAM-36,1.4970851097079958,2.2567009048102653
1234,NAM-36,0.8665056276448126,2.558446315093926
1234,NAM-36,0.8665056276448126,2.558446315093926
1349,NAM-36,0.8576377144509593,1.157870808251754
1349,NAM-36,0.8576377144509593,1.157870808251754
1121,NAM-36,1.4970851097079958,2.2567009048102653
1349,NAM-36,0.8576377144509593,1.157870808251754
1121,NAM-36,1.4970851097079958,2.2567009048102653
1121,NAM-36,1.4970851097079958,2.2567009048102653
1349,NAM-36,0.8576377144509593,1.157870808251754
1234,NAM-36,0.8665056276448126,2.558446315093926
1307,NAM-31,0.35313294151603714,3.642714381911414
1307,NAM-31,0.35313294151603714,3.642714381911414
1151,NAM-31,,
1307,NAM-31,0.35313294151603714,3.642714381911414
1307,NAM-31,0.35313294151603714,3.642714381911414
1151,NAM-31,,
1151,NAM-31,,
1151,NAM-31,,
1256,NAM-31,0.2616895408037294,3.977782209855057
1256,NAM-31,0.2616895408037294,3.977782209855057
1256,NAM-31,0.2616895408037294,3.977782209855057
1256,NAM-31,0.2616895408037294,3.977782209855057
1151,NAM-31,,
1256,NAM-31,0.2616895408037294,3.977782209855057
1307,NAM-31,0.35313294151603714,3.642714381911414
S1110,NAM-76,0.3774769177672965,4.046564494648129
S1340,NAM-76,0.2620832946593623,2.1717883634495503
1340,NAM-76,,
1340,NAM-76,,
1340,NAM-76,,
S1215,NAM-76,0.2597681799848601,4.090150265189291
1340,NAM-76,,
S1340,NAM-76,0.2620832946593623,2.1717883634495503
1215,NAM-76,0.3975446794059394,4.644844433245536
1215,NAM-76,0.3975446794059394,4.644844433245536
1110,NAM-76,1.1571934094160383,3.8955035905222073
1110,NAM-76,1.1571934094160383,3.8955035905222073
S1110,NAM-76,0.3774769177672965,4.046564494648129
S1340,NAM-76,0.2620832946593623,2.1717883634495503
1110,NAM-76,1.1571934094160383,3.8955035905222073
S1110,NAM-76,0.3774769177672965,4.046564494648129
S1215,NAM-76,0.2597681799848601,4.090150265189291
1110,NAM-76,1.1571934094160383,3.8955035905222073
S1110,NAM-76,0.3774769177672965,4.046564494648129
1215,NAM-76,0.3975446794059394,4.644844433245536
S1215,NAM-76,0.2597681799848601,4.090150265189291
S1340,NAM-76,0.2620832946593623,2.1717883634495503
S1215,NAM-76,0.2597681799848601,4.090150265189291
1215,NAM-76,0.3975446794059394,4.644844433245536
S1340,NAM-76,0.2620832946593623,2.1717883634495503
1215,NAM-76,0.3975446794059394,4.644844433245536
1340,NAM-76,,
S1110,NAM-76,0.3774769177672965,4.046564494648129
1110,NAM-76,1.1571934094160383,3.8955035905222073
S1215,NAM-76,0.2597681799848601,4.090150265189291
S1312,NAM-79,0.45963635237097833,4.677194611639676
1312,NAM-79,0.34165740599610217,4.844114068616789
S1130,NAM-79,0.6197897444001228,3.510699659114424
1244,NAM-79,0.7748319965344876,4.076877168382951
S1244,NAM-79,0.5928456399911965,4.3009390287874725
1312,NAM-79,0.34165740599610217,4.844114068616789
1130,NAM-79,0.5898795297597985,3.452927725888066
1130,NAM-79,0.5898795297597985,3.452927725888066
S1130,NAM-79,0.6197897444001228,3.510699659114424
1244,NAM-79,0.7748319965344876,4.076877168382951
S1312,NAM-79,0.45963635237097833,4.677194611639676
1130,NAM-79,0.5898795297597985,3.452927725888066
S1244,NAM-79,0.5928456399911965,4.3009390287874725
S1244,NAM-79,0.5928456399911965,4.3009390287874725
1244,NAM-79,0.7748319965344876,4.076877168382951
1312,NAM-79,0.34165740599610217,4.844114068616789
1244,NAM-79,0.7748319965344876,4.076877168382951
S1312,NAM-79,0.45963635237097833,4.677194611639676
1312,NAM-79,0.34165740599610217,4.844114068616789
S1312,NAM-79,0.45963635237097833,4.677194611639676
1130,NAM-79,0.5898795297597985,3.452927725888066
1130,NAM-79,0.5898795297597985,3.452927725888066
S1130,NAM-79,0.6197897444001228,3.510699659114424
1244,NAM-79,0.7748319965344876,4.076877168382951
S1244,NAM-79,0.5928456399911965,4.3009390287874725
S1130,NAM-79,0.6197897444001228,3.510699659114424
S1244,NAM-79,0.5928456399911965,4.3009390287874725
S1130,NAM-79,0.6197897444001228,3.510699659114424
S1312,NAM-79,0.45963635237097833,4.677194611639676
1312,NAM-79,0.34165740599610217,4.844114068616789
1213,NAM-43,0.5399605255026358,3.8603819322438504
S1331,NAM-43,0.8573679785866375,1.0429822121013497
1213,NAM-43,0.5399605255026358,3.8603819322438504
S1331,NAM-43,0.8573679785866375,1.0429822121013497
S1331,NAM-43,0.8573679785866375,1.0429822121013497
S1213,NAM-43,0.5939895781233417,3.092224574121454
S1156,NAM-43,,
1156,NAM-43,1.4237320381753307,4.249823932069716
1331,NAM-43,1.35556849240146,2.0865432951423184
1156,NAM-43,1.4237320381753307,4.249823932069716
S1156,NAM-43,,
S1213,NAM-43,0.5939895781233417,3.092224574121454
S1213,NAM-43,0.5939895781233417,3.092224574121454
S1156,NAM-43,,
S1213,NAM-43,0.5939895781233417,3.092224574121454
1156,NAM-43,1.4237320381753307,4.249823932069716
S1156,NAM-43,,
1213,NAM-43,0.5399605255026358,3.8603819322438504
S1331,NAM-43,0.8573679785866375,1.0429822121013497
1331,NAM-43,1.35556849240146,2.0865432951423184
1213,NAM-43,0.5399605255026358,3.8603819322438504
1156,NAM-43,1.4237320381753307,4.249823932069716
1331,NAM-43,1.35556849240146,2.0865432951423184
1213,NAM-43,0.5399605255026358,3.8603819322438504
1331,NAM-43,1.35556849240146,2.0865432951423184
1331,NAM-43,1.35556849240146,2.0865432951423184
1156,NAM-43,1.4237320381753307,4.249823932069716
S1213,NAM-43,0.5939895781233417,3.092224574121454
S1156,NAM-43,,
S1331,NAM-43,0.8573679785866375,1.0429822121013497
1253,NAM-56,1.1021537001377624,4.97447699631971
1135,NAM-56,0.92815746106902,4.902505524493727
1253,NAM-56,1.1021537001377624,4.97447699631971
1135,NAM-56,0.92815746106902,4.902505524493727
1346,NAM-56,1.2742617228448694,4.196030822882317
1253,NAM-56,1.1021537001377624,4.97447699631971
1253,NAM-56,1.1021537001377624,4.97447699631971
1135,NAM-56,0.92815746106902,4.902505524493727
1346,NAM-56,1.2742617228448694,4.196030822882317
1135,NAM-56,0.92815746106902,4.902505524493727
1346,NAM-56,1.2742617228448694,4.196030822882317
1135,NAM-56,0.92815746106902,4.902505524493727
1346,NAM-56,1.2742617228448694,4.196030822882317
1253,NAM-56,1.1021537001377624,4.97447699631971
1346,NAM-56,1.2742617228448694,4.196030822882317
1149,NAM-8,0.26801577897020934,4.508692127773862
1149,NAM-8,0.26801577897020934,4.508692127773862
1226,NAM-8,0.6331937712762965,5.020623169325159
1334,NAM-8,0.9160562719354743,3.9161470071497098
1226,NAM-8,0.6331937712762965,5.020623169325159
1226,NAM-8,0.6331937712762965,5.020623169325159
1226,NAM-8,0.6331937712762965,5.020623169325159
1334,NAM-8,0.9160562719354743,3.9161470071497098
1226,NAM-8,0.6331937712762965,5.020623169325159
1334,NAM-8,0.9160562719354743,3.9161470071497098
1149,NAM-8,0.26801577897020934,4.508692127773862
1334,NAM-8,0.9160562719354743,3.9161470071497098
1149,NAM-8,0.26801577897020934,4.508692127773862
1334,NAM-8,0.9160562719354743,3.9161470071497098
1149,NAM-8,0.26801577897020934,4.508692127773862
1332,NAM-4,1.0911097546148767,5.493398623317574
1247,NAM-4,0.244624559675799,6.416043661003679
1102,NAM-4,,
1247,NAM-4,0.244624559675799,6.416043661003679
1102,NAM-4,,
1247,NAM-4,0.244624559675799,6.416043661003679
1332,NAM-4,1.0911097546148767,5.493398623317574
1102,NAM-4,,
1332,NAM-4,1.0911097546148767,5.493398623317574
1332,NAM-4,1.0911097546148767,5.493398623317574
1247,NAM-4,0.244624559675799,6.416043661003679
1102,NAM-4,,
1332,NAM-4,1.0911097546148767,5.493398623317574
1102,NAM-4,,
1247,NAM-4,0.244624559675799,6.416043661003679
1329,NAM-88,1.3056031305052898,0.2147625834426642
1229,NAM-88,1.1766124185343756,2.415416378722212
1329,NAM-88,1.3056031305052898,0.2147625834426642
1129,NAM-88,1.0551159374456347,3.477432404916288
1229,NAM-88,1.1766124185343756,2.415416378722212
1229,NAM-88,1.1766124185343756,2.415416378722212
1229,NAM-88,1.1766124185343756,2.415416378722212
1129,NAM-88,1.0551159374456347,3.477432404916288
1329,NAM-88,1.3056031305052898,0.2147625834426642
1329,NAM-88,1.3056031305052898,0.2147625834426642
1329,NAM-88,1.3056031305052898,0.2147625834426642
1129,NAM-88,1.0551159374456347,3.477432404916288
1129,NAM-88,1.0551159374456347,3.477432404916288
1229,NAM-88,1.1766124185343756,2.415416378722212
1129,NAM-88,1.0551159374456347,3.477432404916288
1145,NAM-42,0.5448838094285975,5.006345245488238
1352,NAM-42,,
1352,NAM-42,,
1352,NAM-42,,
1145,NAM-42,0.5448838094285975,5.006345245488238
1249,NAM-42,0.5706971938166703,4.550600096409046
1145,NAM-42,0.5448838094285975,5.006345245488238
1352,NAM-42,,
1249,NAM-42,0.5706971938166703,4.550600096409046
1249,NAM-42,0.5706971938166703,4.550600096409046
1145,NAM-42,0.5448838094285975,5.006345245488238
1249,NAM-42,0.5706971938166703,4.550600096409046
1352,NAM-42,,
1145,NAM-42,0.5448838094285975,5.006345245488238
1249,NAM-42,0.5706971938166703,4.550600096409046
1136,NAM-75,0.49647076747328356,5.185031756098787
1251,NAM-75,0.5518561103442607,5.445422484360416
1342,NAM-75,,
1251,NAM-75,0.5518561103442607,5.445422484360416
1342,NAM-75,,
1251,NAM-75,0.5518561103442607,5.445422484360416
1251,NAM-75,0.5518561103442607,5.445422484360416
